,id,title,freq,rating,year,votes,runtime,type,certification,action,comedy,horror,thriller,adventure,mystery,drama,history,sci_fi,crime,romance,music,western,war,biography,fantasy,family,cast_summary,writers_summary,directors_summary,adj_freq,adj_rating,adj_year,adj_votes,adj_runtime,adj_cast_summary,adj_writers_summary,adj_directors_summary,adj_action,adj_comedy,adj_horror,adj_thriller,adj_adventure,adj_mystery,adj_drama,adj_history,adj_sci_fi,adj_crime,adj_romance,adj_music,adj_western,adj_war,adj_biography,adj_fantasy,adj_family,adj_type,adj_certification
60,tt2106476,The Hunt,5,8.3,2012,177956.0,6900.0,feature,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mads Mikkelsen|Thomas Bo Larsen|Annika Wedderkopp|Lasse Fogelstrøm,Tobias Lindholm|Thomas Vinterberg,Thomas Vinterberg,0.0080971659919,0.975609756098,0.966292134831,0.856642873319,0.86013986014,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
603,tt0926084,Harry Potter and the Deathly Hallows: Part 1,5,7.7,2010,338312.0,8760.0,feature,PG-13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,Daniel Radcliffe|Emma Watson|Rupert Grint|Bill Nighy,Steve Kloves|J.K. Rowling,David Yates,0.0080971659919,0.878048780488,0.943820224719,0.974547882274,0.643356643357,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,0.586363636364,-0.880303030303,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,0.0
43,tt0264464,Catch Me If You Can,5,8.0,2002,547541.0,8460.0,feature,PG-13,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Leonardo DiCaprio|Tom Hanks|Christopher Walken|Martin Sheen,Jeff Nathanson|Frank Abagnale Jr.,Steven Spielberg,0.0080971659919,0.951219512195,0.85393258427,0.871612241957,0.678321678322,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,-0.874242424242,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,-0.913636363636,-0.269696969697,-0.278787878788,1.0,0.0
1,tt1045658,Silver Linings Playbook,5,7.8,2012,544783.0,7320.0,feature,R,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Bradley Cooper|Jennifer Lawrence|Robert De Niro|Jacki Weaver,David O. Russell|Matthew Quick,David O. Russell,0.0080971659919,0.90243902439,0.966292134831,0.873640117526,0.811188811189,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
335,tt2273657,True Story,5,6.3,2015,39204.0,5940.0,feature,R,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,James Franco|Jonah Hill|Felicity Jones|Maria Dizzia,Rupert Goold|David Kajganich,Rupert Goold,0.0080971659919,0.536585365854,1.0,0.754622644561,0.972027972028,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,-0.787878787879,-0.413636363636,-0.880303030303,0.513636363636,0.0681818181818,0.201515151515,-0.874242424242,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
46,tt1538403,The Mortal Instruments: City of Bones,5,6.0,2013,109219.0,7800.0,feature,PG-13,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Lily Collins|Jamie Campbell Bower|Robert Sheehan|Jemima West,Jessica Postigo|Cassandra Clare,Harald Zwart,0.0080971659919,0.463414634146,0.977528089888,0.806102596681,0.755244755245,0.0,0.0,0.0,0.227272727273,-0.35,-0.931818181818,0.212121212121,-0.413636363636,-0.880303030303,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,-0.278787878788,1.0,0.0
610,tt2911666,John Wick,5,7.2,2014,265746.0,6060.0,feature,R,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Keanu Reeves|Michael Nyqvist|Alfie Allen|Willem Dafoe,Derek Kolstad,Chad Stahelski,0.0080971659919,0.756097560976,0.988764044944,0.921192255545,0.958041958042,0.0,0.0,0.0,-0.772727272727,-0.35,0.0681818181818,-0.787878787879,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,-0.874242424242,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
42,tt2861424,Rick and Morty,5,9.3,2013,89833.0,1320.0,tv_series,TV-14,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Justin Roiland|Chris Parnell|Spencer Grammer|Sarah Chalke,Dan Harmon|Justin Roiland,,0.0080971659919,0.731707317073,0.977528089888,0.791848646073,0.48951048951,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,-0.798484848485,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,0.0,0.0
268,tt0417741,Harry Potter and the Half-Blood Prince,5,7.5,2009,332260.0,9180.0,feature,PG,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,Daniel Radcliffe|Emma Watson|Rupert Grint|Michael Gambon,Steve Kloves|J.K. Rowling,David Yates,0.0080971659919,0.829268292683,0.932584269663,0.97009802624,0.594405594406,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,0.586363636364,-0.880303030303,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,1.0
47,tt3416828,Ice Age: Collision Course,5,5.7,2016,24584.0,5640.0,feature,PG,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Ray Romano|Denis Leary|John Leguizamo|Chris Wedge,Michael J. Wilson|Michael Berg,Mike Thurmeier|Galen T. Chu,0.0080971659919,0.390243902439,0.988764044944,0.743872992344,0.993006993007,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,-0.798484848485,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,0.721212121212,1.0,1.0
342,tt0462538,The Simpsons Movie,5,7.4,2007,262926.0,5220.0,feature,PG-13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Dan Castellaneta|Julie Kavner|Nancy Cartwright|Yeardley Smith,James L. Brooks|Matt Groening,David Silverman,0.0080971659919,0.80487804878,0.910112359551,0.919118793216,0.944055944056,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
612,tt3011894,Wild Tales,5,8.1,2014,97496.0,7320.0,feature,R,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Darío Grandinetti|María Marull|Mónica Villa|Rita Cortese,Damián Szifrón,Damián Szifrón,0.0080971659919,0.975609756098,0.988764044944,0.797483022608,0.811188811189,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,-0.787878787879,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
514,tt0107290,Jurassic Park,4,8.1,1993,631670.0,7620.0,feature,PG-13,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,Sam Neill|Laura Dern|Jeff Goldblum|Richard Attenborough,Michael Crichton|Michael Crichton,Steven Spielberg,0.00404858299595,0.975609756098,0.752808988764,0.809754684407,0.776223776224,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,-0.787878787879,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,-0.798484848485,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
463,tt0253474,The Pianist,4,8.5,2002,514117.0,9000.0,feature,R,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,Adrien Brody|Thomas Kretschmann|Frank Finlay|Emilia Fox,Ronald Harwood|Wladyslaw Szpilman,Roman Polanski,0.00404858299595,0.926829268293,0.85393258427,0.89618791745,0.615384615385,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,-0.931818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,-0.95303030303,-0.913636363636,-0.269696969697,-0.278787878788,1.0,0.0
125,tt2023587,Mama,4,6.2,2013,138132.0,6000.0,feature,PG-13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Jessica Chastain|Nikolaj Coster-Waldau|Megan Charpentier|Isabelle Nélisse,Andrés Muschietti|Barbara Muschietti,Andrés Muschietti,0.00404858299595,0.512195121951,0.977528089888,0.827361467717,0.965034965035,0.0,0.0,0.0,0.227272727273,-0.35,-0.931818181818,-0.787878787879,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
487,tt0952640,Alvin and the Chipmunks,4,5.2,2007,58398.0,5520.0,feature,PG,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,Jason Lee|David Cross|Cameron Richardson|Jane Lynch,Jon Vitti|Will McRobb,Tim Hill,0.00404858299595,0.268292682927,0.910112359551,0.768735423266,0.979020979021,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,-0.968181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,1.0
484,tt0112573,Braveheart,4,8.4,1995,754165.0,10680.0,feature,R,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,Mel Gibson|Sophie Marceau|Patrick McGoohan|Angus Macfadyen,Randall Wallace,Mel Gibson,0.00404858299595,0.951219512195,0.775280898876,0.719687745396,0.41958041958,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,-0.931818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,-0.95303030303,-0.913636363636,-0.269696969697,-0.278787878788,1.0,0.0
152,tt0105323,Scent of a Woman,4,8.0,1992,198581.0,9360.0,feature,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Al Pacino|Chris O'Donnell|James Rebhorn|Gabrielle Anwar,Giovanni Arpino|Bo Goldman,Martin Brest,0.00404858299595,0.951219512195,0.741573033708,0.871807823865,0.573426573427,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
516,tt1528071,Horns,4,6.5,2013,57247.0,7200.0,feature,R,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Daniel Radcliffe|Juno Temple|Max Minghella|Joe Anderson,Keith Bunin|Joe Hill,Alexandre Aja,0.00404858299595,0.585365853659,0.977528089888,0.767889127116,0.825174825175,0.0,0.0,0.0,0.227272727273,-0.35,-0.931818181818,-0.787878787879,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,-0.278787878788,1.0,0.0
160,tt0073195,Jaws,4,8.0,1975,423081.0,7440.0,feature,PG,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Roy Scheider|Robert Shaw|Richard Dreyfuss|Lorraine Gary,Peter Benchley|Carl Gottlieb,Steven Spielberg,0.00404858299595,0.951219512195,0.550561797753,0.963123987165,0.797202797203,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,-0.787878787879,0.586363636364,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,1.0
153,tt0876563,Ponyo,4,7.7,2008,87820.0,6060.0,feature,G,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Cate Blanchett|Matt Damon|Liam Neeson|Tomoko Yamaguchi,Hayao Miyazaki,Hayao Miyazaki,0.00404858299595,0.878048780488,0.921348314607,0.7903685469,0.958041958042,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,0.0
466,tt0053285,Sleeping Beauty,4,7.3,1959,102526.0,4500.0,feature,Approved,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,Mary Costa|Bill Shirley|Eleanor Audley|Verna Felton,Erdman Penner|Charles Perrault,Clyde Geronimi,0.00404858299595,0.780487804878,0.370786516854,0.801181432365,0.86013986014,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,0.0
471,tt0107048,Groundhog Day,4,8.1,1993,448620.0,6060.0,feature,PG,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Bill Murray|Andie MacDowell|Chris Elliott|Stephen Tobolowsky,Danny Rubin|Harold Ramis,Harold Ramis,0.00404858299595,0.975609756098,0.752808988764,0.94434591822,0.958041958042,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,-0.278787878788,1.0,1.0
509,tt1596345,Pawn Sacrifice,4,7.0,2014,23729.0,6900.0,feature,PG-13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,Tobey Maguire|Liev Schreiber|Peter Sarsgaard|Michael Stuhlbarg,Steven Knight|Stephen J. Rivele,Edward Zwick,0.00404858299595,0.707317073171,0.988764044944,0.743244336213,0.86013986014,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,-0.787878787879,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,-0.913636363636,-0.269696969697,-0.278787878788,1.0,0.0
138,tt0330373,Harry Potter and the Goblet of Fire,4,7.7,2005,396722.0,9420.0,feature,PG-13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,Daniel Radcliffe|Emma Watson|Rupert Grint|Eric Sykes,Steve Kloves|J.K. Rowling,Mike Newell,0.00404858299595,0.878048780488,0.887640449438,0.98250497778,0.566433566434,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,0.586363636364,-0.880303030303,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,0.0
508,tt0246578,Donnie Darko,4,8.1,2001,594450.0,6780.0,feature,R,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,Jake Gyllenhaal|Jena Malone|Mary McDonnell|Holmes Osborne,Richard Kelly,Richard Kelly,0.00404858299595,0.975609756098,0.842696629213,0.837121446071,0.874125874126,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,-0.787878787879,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,-0.798484848485,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
472,tt0099487,Edward Scissorhands,4,7.9,1990,365087.0,6300.0,feature,TV-14,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Johnny Depp|Winona Ryder|Dianne Wiest|Anthony Michael Hall,Tim Burton|Caroline Thompson,Tim Burton,0.00404858299595,0.926829268293,0.719101123596,0.994234745346,0.93006993007,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,-0.278787878788,1.0,0.0
497,tt0172495,Gladiator,4,8.5,2000,1007806.0,9300.0,feature,R,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Russell Crowe|Joaquin Phoenix|Connie Nielsen|Oliver Reed,David Franzoni|David Franzoni,Ridley Scott,0.00404858299595,0.926829268293,0.831460674157,0.533193043754,0.58041958042,0.0,0.0,0.0,-0.772727272727,-0.35,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
126,tt0405159,Million Dollar Baby,4,8.1,2004,493762.0,7920.0,feature,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Hilary Swank|Clint Eastwood|Morgan Freeman|Jay Baruchel,Paul Haggis|F.X. Toole,Clint Eastwood,0.00404858299595,0.975609756098,0.876404494382,0.911154345006,0.741258741259,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
135,tt3521134,The Look of Silence,4,8.3,2014,7090.0,6180.0,documentary,PG-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Adi Rukun|M.Y. Basrun|Amir Hasan|Inong,,Joshua Oppenheimer,0.00404858299595,0.975609756098,0.988764044944,0.7310101732,0.944055944056,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,-0.931818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,-0.913636363636,-0.269696969697,-0.278787878788,0.0,0.0
501,tt3819668,Dragon Ball Z: Resurrection 'F',4,7.5,2015,13556.0,5580.0,feature,Not Rated,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Masako Nozawa|Ryô Horikawa|Hiromi Tsuru|Masaharu Satô,Akira Toriyama|Akira Toriyama,Tadayoshi Yamamuro,0.00404858299595,0.829268292683,1.0,0.735764431151,0.986013986014,0.0,0.0,0.0,-0.772727272727,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,-0.798484848485,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,-0.278787878788,1.0,0.0
128,tt0327084,Over the Hedge,4,6.8,2006,129588.0,4980.0,feature,TV-PG,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Bruce Willis|Garry Shandling|Steve Carell|Wanda Sykes,Len Blum|Lorne Cameron,Tim Johnson|Karey Kirkpatrick,0.00404858299595,0.658536585366,0.898876404494,0.821079318022,0.916083916084,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,0.721212121212,1.0,0.0
131,tt0071853,Monty Python and the Holy Grail,4,8.3,1975,390663.0,5460.0,feature,PG,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Graham Chapman|John Cleese|Eric Idle|Terry Gilliam,Graham Chapman|John Cleese,Terry Gilliam|Terry Jones,0.00404858299595,0.975609756098,0.550561797753,0.986959980707,0.972027972028,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,-0.278787878788,1.0,1.0
140,tt1727776,Scouts Guide to the Zombie Apocalypse,4,6.3,2015,28656.0,5580.0,feature,R,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tye Sheridan|Logan Miller|Joey Morgan|Sarah Dumont,Carrie Lee Wilson|Emi Mochizuki,Christopher Landon,0.00404858299595,0.536585365854,1.0,0.746867013126,0.986013986014,0.0,0.0,0.0,-0.772727272727,0.65,-0.931818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
555,tt0120586,American History X,4,8.6,1998,801513.0,6060.0,feature,TV-14,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Edward Norton|Edward Furlong|Beverly D'Angelo|Jennifer Lien,David McKenna,Tony Kaye,0.00404858299595,0.90243902439,0.808988764045,0.684874165836,0.958041958042,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,-0.874242424242,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
122,tt4007502,Frozen Fever,4,7.0,2015,8387.0,480.0,short,G,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Kristen Bell|Idina Menzel|Jonathan Groff|Josh Gad,Chris Buck|Jennifer Lee,Chris Buck|Jennifer Lee,0.00404858299595,0.707317073171,1.0,0.731963818818,0.391608391608,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,0.0,0.0
585,tt2057392,Eye in the Sky,4,7.3,2015,46089.0,6120.0,feature,R,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,Helen Mirren|Aaron Paul|Alan Rickman|Barkhad Abdi,Guy Hibbert,Gavin Hood,0.00404858299595,0.780487804878,1.0,0.75968498078,0.951048951049,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,-0.787878787879,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,-0.95303030303,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
55,tt1706620,Snowpiercer,4,7.0,2013,188052.0,7560.0,feature,R,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,Chris Evans|Jamie Bell|Tilda Swinton|Ed Harris,Joon-ho Bong|Kelly Masterson,Joon-ho Bong,0.00404858299595,0.707317073171,0.977528089888,0.864066162565,0.783216783217,0.0,0.0,0.0,-0.772727272727,-0.35,0.0681818181818,-0.787878787879,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,-0.798484848485,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
54,tt1109624,Paddington,4,7.2,2014,51050.0,5700.0,feature,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hugh Bonneville|Sally Hawkins|Julie Walters|Jim Broadbent,Paul King|Hamish McColl,Paul King,0.00404858299595,0.756097560976,0.988764044944,0.763332656885,1.0,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,1.0
